Job Id,Experience,Qualifications,Salary Range,location,Country,Work Type,Company Size,Preference,Job Title,Role,Company,Company Profile
1482955008880108,3 to 8 Years,B.Com,$56K-$99K,Canberra,Australia,Full-Time,48339,Female,Data Scientist,Machine Learning Engineer,International Paper,Manufacturing
2473694867162226,2 to 8 Years,MCA,$64K-$89K,Helsinki,Finland,Full-Time,114057,Male,Data Analyst,Business Intelligence Analyst,Gilead Sciences,
1896278302158030,2 to 11 Years,BBA,$62K-$128K,Stockholm,Sweden,Part-Time,85939,Female,Data Analyst,Business Intelligence Analyst,Industrial and Commercial Bank of China (ICBC),Banking
1681434631795392,5 to 12 Years,BBA,$59K-$83K,Kuwait City,Kuwait,Intern,122515,Both,Data Analyst,Data Scientist,Tata Consumer Products,
1910650307441887,3 to 8 Years,MCA,$59K-$108K,Wellington,New Zealand,Temporary,32684,Both,Data Engineer,Big Data Engineer,AbbVie,Healthcare
628895053531560,0 to 11 Years,BBA,$63K-$109K,Bishkek,Kyrgyz Republic,Full-Time,116160,Female,Data Engineer,ETL Developer,Downer Group,Construction/Infrastructure
1616723217379111,3 to 13 Years,BA,$57K-$81K,Zagreb,Croatia,Contract,111505,Female,Data Analyst,Data Quality Analyst,"Dunkin'Brands Group, Inc.",
343459550267049,5 to 9 Years,PhD,$65K-$92K,Port-au-Prince,Haiti,Contract,119938,Female,Data Analyst,Data Scientist,MTU Aero Engines AG,Aerospace and Defense
978834146030233,1 to 14 Years,PhD,$56K-$102K,Georgetown,Guyana,Full-Time,33943,Female,Data Scientist,Machine Learning Engineer,W.W. Grainger,Industrial Supplies
2641738495807116,3 to 9 Years,BBA,$65K-$93K,Belgrade,Serbia,Contract,39864,Female,Data Analyst,Business Intelligence Analyst,Bajaj Auto,Automotive
1996999101674099,5 to 13 Years,MBA,$57K-$84K,Nuku?alofa,Tonga,Temporary,47168,Both,Data Analyst,Data Quality Analyst,Brambles Limited,Transportation/Logistics
33686003340381,3 to 10 Years,BA,$56K-$101K,Singapore,Singapore,Contract,80438,Female,Data Analyst,Data Quality Analyst,Stockland Corporation,Real Estate/Property Development
1206172086974738,5 to 11 Years,BA,$59K-$86K,Beijing,China,Intern,52396,Female,Data Scientist,Machine Learning Engineer,Nvidia,Technology
849483389052730,1 to 12 Years,MBA,$56K-$101K,Hanoi,Vietnam,Temporary,38685,Male,Data Analyst,Business Intelligence Analyst,Norfolk Southern,Transportation
1262847581488685,5 to 9 Years,MBA,$63K-$98K,Doha,Qatar,Contract,123818,Male,Data Scientist,Machine Learning Engineer,Tata Motors,Automotive
2289105696340304,0 to 8 Years,M.Com,$59K-$106K,Belgrade,Serbia,Contract,60437,Male,Data Engineer,Big Data Engineer,Newmont,Mining
556186816312873,4 to 12 Years,BCA,$60K-$115K,Victoria,Seychelles,Full-Time,19234,Male,Data Scientist,Data Engineer,Vistra,Energy
1927088191288173,1 to 15 Years,B.Com,$58K-$80K,Mogadishu,Somalia,Contract,44927,Female,Data Analyst,Data Scientist,Otis Worldwide,Elevators & Escalators
525852737427730,2 to 14 Years,MCA,$62K-$80K,Skopje,"Macedonia, FYR",Part-Time,16270,Both,Data Engineer,Data Architect,Nike,Apparel and Footwear
1579176728010651,4 to 14 Years,M.Tech,$60K-$114K,Sanaa,Yemen,Part-Time,131562,Both,Data Engineer,Big Data Engineer,Beiersdorf AG,Consumer Goods
1257896623830613,0 to 12 Years,M.Com,$64K-$102K,Andorra la Vella,Andorra,Temporary,71390,Both,Data Engineer,Data Architect,"Workday, Inc.",Technology/Software
1285831807602699,0 to 15 Years,BCA,$65K-$111K,City of Baghdad,Iraq,Intern,23613,Male,Data Engineer,ETL Developer,Molina Healthcare,Healthcare
250490671000148,1 to 11 Years,MBA,$57K-$105K,Sucre (de jure),Bolivia,Contract,112518,Female,Data Analyst,Data Scientist,Andersons,Agriculture
2733664844860031,1 to 14 Years,BBA,$59K-$91K,Roseau,Dominica,Part-Time,51534,Male,Data Analyst,Data Quality Analyst,Paramount Global,Entertainment
445689619716371,3 to 13 Years,MBA,$64K-$114K,Honiara,Solomon Islands,Part-Time,53412,Female,Data Analyst,Business Intelligence Analyst,Alibaba Health Information Technology,Healthcare Technology
1315926329260864,4 to 13 Years,MCA,$63K-$84K,Beirut,Lebanon,Temporary,115223,Male,Data Analyst,Business Intelligence Analyst,Marsh & McLennan,Insurance
946509302073128,5 to 14 Years,M.Com,$65K-$120K,Palikir,"Micronesia, Fed. Sts.",Contract,72922,Both,Data Analyst,Data Scientist,Commerzbank AG,Financial Services
1577427866532492,0 to 13 Years,MBA,$64K-$123K,Dushanbe,Tajikistan,Contract,17236,Male,Data Analyst,Data Scientist,GAIL (India) Limited,Natural Gas
1696315146924962,1 to 11 Years,BA,$64K-$125K,Philipsburg,Sint Maarten (Dutch part),Part-Time,98529,Male,Data Analyst,Data Scientist,Kimberly-Clark,Consumer Goods
34584996593206,5 to 14 Years,M.Com,$56K-$105K,Beirut,Lebanon,Temporary,64324,Female,Data Analyst,Data Scientist,Reliance Steel & Aluminum,Metals
1492211815173370,1 to 8 Years,BA,$60K-$114K,Apia,Samoa,Part-Time,119339,Both,Data Engineer,Data Architect,Constellation Brands,Beverage
213743660687683,4 to 14 Years,BCA,$65K-$130K,San Marino,San Marino,Temporary,60626,Both,Data Analyst,Data Scientist,HF Sinclair,Energy
732286475564923,3 to 12 Years,PhD,$61K-$121K,Torshavn,Faroe Islands,Temporary,104704,Both,Data Analyst,Data Scientist,Hilton Worldwide Holdings,Hospitality
2199819223065898,3 to 8 Years,MCA,$65K-$104K,City of Victoria,"Hong Kong SAR, China",Contract,127016,Female,Data Scientist,Data Engineer,Petrofac,Oil and Gas Services
3001073323672847,3 to 12 Years,MBA,$59K-$120K,Madrid,Spain,Temporary,79418,Female,Data Scientist,Data Engineer,Motorola Solutions,Communication Equipment
2730082353079700,2 to 12 Years,MBA,$61K-$125K,Bucharest,Romania,Part-Time,16850,Female,Data Analyst,Business Intelligence Analyst,EnLink Midstream,Energy
547862507215800,2 to 14 Years,PhD,$55K-$86K,Abu Dhabi,UAE,Intern,117935,Female,Data Engineer,Data Architect,HP,Technology
22837107242633,2 to 10 Years,MBA,$62K-$128K,Wellington,New Zealand,Full-Time,81426,Both,Data Scientist,Machine Learning Engineer,Cadila Healthcare,Pharmaceuticals
1738187289348043,3 to 9 Years,M.Tech,$62K-$99K,Port-au-Prince,Haiti,Full-Time,72268,Male,Data Analyst,Data Quality Analyst,Fuchs Petrolub SE,Lubricants
1466921685938069,3 to 9 Years,PhD,$59K-$125K,"Malabo (de jure),",Equatorial Guinea,Contract,124617,Male,Data Engineer,ETL Developer,Hikvision,Technology and Security
1465985990341373,4 to 13 Years,M.Com,$58K-$80K,Willemstad,Curacao,Full-Time,127464,Female,Data Analyst,Data Quality Analyst,Citigroup,Financial Services
1254195244764280,2 to 8 Years,MCA,$62K-$114K,Budapest,Hungary,Intern,111659,Female,Data Engineer,ETL Developer,Avenue Supermarts (DMart),Retail
1827443214704354,3 to 15 Years,MBA,$56K-$89K,Vienna,Austria,Full-Time,36539,Male,Data Engineer,Data Architect,Coca-Cola,Beverage
851848735446881,2 to 8 Years,BA,$60K-$106K,Douglas,Isle of Man,Intern,112693,Male,Data Scientist,Data Engineer,Smith & Nephew,Healthcare
1982952025172221,3 to 12 Years,M.Com,$62K-$115K,"Washington, D.C.",USA,Contract,91465,Both,Data Engineer,Big Data Engineer,MRF Limited,Automotive
522243088808265,0 to 12 Years,BCA,$59K-$102K,Gaborone,Botswana,Temporary,34677,Female,Data Scientist,Data Engineer,J.M. Smucker,Food & Beverage
1909164262071567,1 to 14 Years,BBA,$65K-$93K,Sofia,Bulgaria,Intern,42764,Male,Data Analyst,Data Scientist,WPP plc,Advertising and Marketing
1487383555295308,4 to 11 Years,M.Tech,$56K-$108K,Moroni,Comoros,Temporary,49575,Male,Data Analyst,Business Intelligence Analyst,Republic Services,Waste Management
511423612703364,5 to 9 Years,PhD,$60K-$118K,Dushanbe,Tajikistan,Intern,116175,Female,Data Analyst,Data Quality Analyst,Marathon Petroleum,Energy
106567859215856,3 to 12 Years,MBA,$59K-$95K,Kuala Lumpur,Malaysia,Temporary,71994,Female,Data Analyst,Business Intelligence Analyst,Fox,Media
1860504925105646,0 to 13 Years,MCA,$57K-$105K,Honiara,Solomon Islands,Part-Time,87431,Female,Data Engineer,Big Data Engineer,Australia and New Zealand Banking Group (ANZ),Banking
621078176806942,0 to 15 Years,B.Tech,$59K-$116K,Mexico City,Mexico,Intern,121688,Female,Data Engineer,ETL Developer,Cholamandalam Investment and Finance Company,Financial Services
2928067909510084,4 to 13 Years,M.Tech,$55K-$116K,Papeete,French Polynesia,Part-Time,90392,Female,Data Engineer,Big Data Engineer,Vodafone,Telecommunications
2001430863731700,5 to 12 Years,BA,$57K-$99K,Lima,Peru,Contract,117588,Female,Data Engineer,ETL Developer,Page Industries,Apparel
2990325099229605,0 to 11 Years,BCA,$65K-$104K,Georgetown,Guyana,Temporary,13257,Female,Data Scientist,Data Engineer,Tencent Holdings,Technology and Entertainment
2386199102752080,0 to 15 Years,BA,$65K-$112K,Lima,Peru,Full-Time,38193,Both,Data Engineer,ETL Developer,Legal & General Group,Financial Services
484534939473790,4 to 12 Years,BCA,$55K-$126K,Muscat,Oman,Temporary,75799,Both,Data Scientist,Data Engineer,Electrocomponents,Electronics
1653187057771848,0 to 13 Years,MBA,$55K-$109K,Canberra,Australia,Part-Time,46658,Male,Data Analyst,Data Scientist,Sydney Airport Holdings,Transportation/Airports
537515776336018,0 to 10 Years,PhD,$58K-$104K,Port-au-Prince,Haiti,Part-Time,83243,Male,Data Engineer,Data Architect,Unilever,Consumer Goods
356557162593631,3 to 12 Years,BA,$58K-$92K,Windhoek,Namibia,Contract,57837,Male,Data Engineer,ETL Developer,Loews,Diversified
2814790649130947,3 to 15 Years,PhD,$62K-$104K,Manila,Philippines,Part-Time,129494,Both,Data Analyst,Data Scientist,"The Vanguard Group, Inc.",Financial Services/Investment Management
1122371552982201,1 to 8 Years,B.Com,$63K-$117K,Pretoria,South Africa,Full-Time,114390,Male,Data Analyst,Business Intelligence Analyst,News Corp.,Media
1138562586537455,5 to 15 Years,M.Com,$62K-$106K,Bridgetown,Barbados,Intern,113567,Both,Data Engineer,ETL Developer,Dollar General,Retail
919878624277427,5 to 11 Years,MBA,$60K-$93K,Thimphu,Bhutan,Temporary,66342,Both,Data Analyst,Data Quality Analyst,Everbright Securities,Financial Services
1076023172888444,3 to 8 Years,BBA,$57K-$116K,Montevideo,Uruguay,Contract,98213,Female,Data Scientist,Machine Learning Engineer,Bandhan Bank,Banking
938725253608818,0 to 12 Years,BBA,$58K-$113K,Harare,Zimbabwe,Intern,21353,Female,Data Analyst,Data Scientist,Altria Group,Tobacco
206360780610118,5 to 12 Years,M.Com,$58K-$102K,Ulaanbaatar,Mongolia,Intern,99045,Female,Data Scientist,Machine Learning Engineer,Mphasis,Information Technology
730311470979346,4 to 9 Years,PhD,$65K-$98K,Sanaa,Yemen,Intern,123413,Female,Data Analyst,Data Scientist,CBRE Group,Real Estate
111463868445053,3 to 10 Years,BCA,$59K-$88K,Antananarivo,Madagascar,Temporary,20864,Both,Data Engineer,Big Data Engineer,China Evergrande Group,Real Estate
3065058919465236,5 to 9 Years,MCA,$55K-$84K,Madrid,Spain,Contract,50516,Both,Data Engineer,ETL Developer,V-Guard Industries,Electrical Equipment
1224693652576132,0 to 14 Years,MBA,$56K-$123K,Kingstown,St. Vincent and the Grenadines,Full-Time,102617,Male,Data Analyst,Data Quality Analyst,Toll Brothers,Home Construction
842663530534677,5 to 8 Years,M.Tech,$61K-$115K,Ashgabat,Turkmenistan,Temporary,28164,Female,Data Engineer,Data Architect,Tractor Supply Company,Retail
2188680794538163,2 to 9 Years,MBA,$56K-$93K,"Washington, D.C.",USA,Temporary,95310,Male,Data Analyst,Data Scientist,CRRC Corporation,Transportation and Rail
1836708658272973,5 to 9 Years,M.Tech,$57K-$126K,Charlotte Amalie,Virgin Islands (U.S.),Intern,115694,Female,Data Analyst,Data Scientist,Abbott Laboratories,Healthcare
572709464406662,0 to 14 Years,MCA,$58K-$106K,Sarajevo,Bosnia and Herzegovina,Full-Time,32037,Male,Data Engineer,ETL Developer,Southern,Utilities
207013595666266,1 to 8 Years,PhD,$62K-$117K,Monrovia,Liberia,Intern,86556,Female,Data Analyst,Business Intelligence Analyst,Williams,Energy
531266374048105,4 to 10 Years,BA,$59K-$97K,Kigali,Rwanda,Full-Time,84923,Female,Data Analyst,Data Scientist,Honeywell International,Conglomerate
1244405657585434,3 to 15 Years,BA,$58K-$88K,Canberra,Australia,Contract,59466,Both,Data Engineer,ETL Developer,Haier Group,Appliances
486475694142346,0 to 14 Years,M.Com,$56K-$86K,Belmopan,Belize,Contract,60569,Both,Data Engineer,Data Architect,Community Health Systems,Healthcare
554404587507901,1 to 14 Years,M.Com,$56K-$89K,Warsaw,Poland,Intern,41329,Male,Data Analyst,Business Intelligence Analyst,Iluka Resources,
2709168679216184,3 to 8 Years,BA,$64K-$108K,Wellington,New Zealand,Temporary,50693,Female,Data Engineer,Data Architect,Auto-Owners Insurance,Insurance
74762059073400,1 to 14 Years,M.Com,$60K-$98K,Nairobi,Kenya,Intern,119534,Male,Data Engineer,Data Architect,Rockwell Automation,Manufacturing
2635125751800631,5 to 9 Years,B.Com,$62K-$126K,"Washington, D.C.",USA,Temporary,24913,Both,Data Scientist,Data Engineer,Gilead Sciences,
2225722858937733,5 to 10 Years,B.Com,$55K-$102K,Gibraltar,Gibraltar,Contract,32485,Both,Data Analyst,Business Intelligence Analyst,Westlake,Chemicals
2629027062436977,3 to 11 Years,MBA,$62K-$91K,Marigot,St. Martin (French part),Contract,62569,Both,Data Analyst,Business Intelligence Analyst,Western Digital,Technology
2273919620127174,1 to 13 Years,BCA,$58K-$128K,Nassau,"Bahamas, The",Contract,33646,Both,Data Analyst,Data Scientist,Verizon Communications,Telecommunications
2476319680512823,5 to 13 Years,B.Com,$62K-$123K,Manama,Bahrain,Temporary,37847,Male,Data Analyst,Business Intelligence Analyst,Mosaic,
999708858393019,0 to 13 Years,MBA,$61K-$97K,Maseru,Lesotho,Part-Time,112357,Male,Data Analyst,Data Scientist,Commercial Metals,Manufacturing
2588778652331625,4 to 12 Years,MBA,$65K-$82K,Manila,Philippines,Part-Time,44370,Both,Data Engineer,Data Architect,Community Health Systems,Healthcare
2826476780846732,1 to 14 Years,MCA,$56K-$117K,Sarajevo,Bosnia and Herzegovina,Part-Time,92674,Both,Data Engineer,Data Architect,Hindustan Zinc,Mining
3074084984460382,1 to 9 Years,B.Com,$59K-$91K,Vienna,Austria,Intern,104881,Male,Data Engineer,Big Data Engineer,Walgreens Boots Alliance,Retail
2171592844264127,4 to 15 Years,BA,$59K-$105K,San Salvador,El Salvador,Temporary,130894,Male,Data Analyst,Data Scientist,Diamondback Energy,Energy
1636274546228290,5 to 10 Years,M.Tech,$64K-$109K,Sucre (de jure),Bolivia,Intern,111919,Male,Data Scientist,Machine Learning Engineer,Aristocrat Leisure,Entertainment/Gaming
622616066264800,5 to 14 Years,BCA,$58K-$99K,Beirut,Lebanon,Part-Time,58763,Both,Data Scientist,Data Engineer,Netflix,Entertainment
1718364900026680,4 to 9 Years,B.Tech,$58K-$107K,Maputo,Mozambique,Full-Time,83608,Both,Data Analyst,Business Intelligence Analyst,Emerson Electric,Manufacturing
46117638912318,4 to 13 Years,BCA,$63K-$124K,Kingstown,St. Vincent and the Grenadines,Contract,32119,Male,Data Engineer,Data Architect,Ross Stores,Retail
1854776464834947,1 to 11 Years,MBA,$58K-$88K,Port of Spain,Trinidad and Tobago,Intern,93060,Female,Data Analyst,Business Intelligence Analyst,Munich Re Group,Insurance
516855036963664,3 to 10 Years,BCA,$58K-$107K,Sucre (de jure),Bolivia,Contract,106053,Male,Data Analyst,Business Intelligence Analyst,Fresenius Medical Care AG & Co. KGaA,Healthcare
2498101956935517,4 to 11 Years,B.Tech,$64K-$103K,Paramaribo,Suriname,Intern,131969,Male,Data Scientist,Machine Learning Engineer,Henry Schein,Healthcare
1789259579079704,4 to 10 Years,M.Tech,$64K-$80K,Ouagadougou,Burkina Faso,Full-Time,86315,Male,Data Analyst,Business Intelligence Analyst,American Electric Power,Utilities
2712917985776634,5 to 11 Years,BCA,$58K-$89K,Muscat,Oman,Part-Time,79607,Both,Data Engineer,ETL Developer,Ameriprise Financial,Financial Services
414780121795710,2 to 11 Years,M.Tech,$65K-$99K,Muscat,Oman,Intern,30367,Female,Data Engineer,ETL Developer,Equitable Holdings,Insurance
411027668768016,3 to 13 Years,BA,$64K-$127K,Skopje,"Macedonia, FYR",Full-Time,36642,Male,Data Analyst,Business Intelligence Analyst,Pfizer,Healthcare
1068361726514255,4 to 15 Years,M.Com,$59K-$114K,Manama,Bahrain,Contract,126902,Female,Data Scientist,Machine Learning Engineer,Kinder Morgan,Energy
164534157987154,3 to 12 Years,MCA,$59K-$103K,Bishkek,Kyrgyz Republic,Contract,64726,Male,Data Scientist,Machine Learning Engineer,Dollar Tree,Retail
1428558354605549,4 to 15 Years,BBA,$59K-$121K,Marigot,St. Martin (French part),Intern,44367,Male,Data Engineer,ETL Developer,Home Depot,Retail
1252855354249940,0 to 11 Years,BBA,$61K-$106K,Skopje,"Macedonia, FYR",Intern,45165,Female,Data Analyst,Data Scientist,Phillips 66,Energy
2694473905402276,4 to 10 Years,BA,$64K-$93K,Juba,South Sudan,Temporary,114644,Male,Data Scientist,Machine Learning Engineer,Adani Green Energy,Renewable Energy
2462300434844986,0 to 9 Years,B.Com,$56K-$126K,Bamako,Mali,Full-Time,19840,Female,Data Analyst,Business Intelligence Analyst,Cheniere Energy,Energy
272846508907174,0 to 11 Years,BA,$62K-$104K,Hagatna,Guam,Temporary,121856,Male,Data Scientist,Data Engineer,Deutsche Annington Immobilien SE (Now Vonovia SE),Real Estate
49562793290537,2 to 10 Years,B.Tech,$59K-$121K,Brussels,Belgium,Temporary,39589,Both,Data Analyst,Business Intelligence Analyst,PG&E,Utilities
1362831146454343,1 to 10 Years,MBA,$56K-$93K,Ankara,Turkey,Intern,78931,Male,Data Scientist,Data Engineer,Royal Dutch Shell,Oil & Gas
2300149705751428,1 to 12 Years,BCA,$56K-$95K,Lilongwe,Malawi,Temporary,15016,Male,Data Engineer,ETL Developer,PPG Industries,Manufacturing
2374867612038879,0 to 9 Years,BA,$57K-$106K,Warsaw,Poland,Contract,90559,Both,Data Analyst,Data Scientist,Workspace Group,Real Estate
3062126214224627,3 to 9 Years,B.Com,$64K-$118K,Port Moresby,Papua New Guinea,Contract,62489,Both,Data Analyst,Data Quality Analyst,Fortescue Metals Group,Mining and Metals
1470536123254389,1 to 13 Years,M.Tech,$64K-$124K,Baku,Azerbaijan,Intern,99324,Male,Data Analyst,Business Intelligence Analyst,Great Wall Motors,Automotive
1431056292451813,1 to 12 Years,M.Com,$63K-$81K,The City of Hamilton,Bermuda,Part-Time,121724,Male,Data Engineer,ETL Developer,Ulta Beauty,Beauty
71939249919677,2 to 15 Years,BBA,$62K-$130K,Tokyo,Japan,Full-Time,14858,Both,Data Engineer,Data Architect,Balfour Beatty,Construction and Engineering
1164932808470139,3 to 8 Years,BCA,$55K-$97K,Kingston,Jamaica,Temporary,96755,Both,Data Scientist,Machine Learning Engineer,Stockland Corporation,Real Estate/Property Development
735640970059086,0 to 13 Years,MCA,$55K-$94K,Douglas,Isle of Man,Temporary,102209,Female,Data Scientist,Machine Learning Engineer,Tullow Oil,Energy
2439138620521401,2 to 11 Years,MBA,$55K-$90K,Pretoria,South Africa,Full-Time,66034,Male,Data Engineer,ETL Developer,Aurizon Holdings,Transportation/Railways
570572117983883,3 to 15 Years,B.Tech,$60K-$129K,"Capitol Hill, Saipan",Northern Mariana Islands,Temporary,125458,Both,Data Analyst,Data Scientist,China Evergrande Group,Real Estate
2596703542009434,4 to 10 Years,MCA,$57K-$123K,Dili,Timor-Leste,Contract,107278,Female,Data Analyst,Data Quality Analyst,Bodycote,Engineering
96433373998532,4 to 14 Years,B.Tech,$55K-$129K,Majuro,Marshall Islands,Intern,84034,Both,Data Scientist,Machine Learning Engineer,Henry Schein,Healthcare
2681858234740860,0 to 8 Years,BCA,$59K-$84K,Naypyidaw,Myanmar,Contract,47015,Both,Data Scientist,Data Engineer,Osram Licht AG (Now part of ams AG),Lighting and Technology
2970413796061157,3 to 10 Years,M.Com,$57K-$115K,City of Port Louis,Mauritius,Contract,45612,Female,Data Analyst,Business Intelligence Analyst,Goodman Group,Real Estate/Logistics
2271747346197349,1 to 10 Years,BA,$59K-$130K,Singapore,Singapore,Full-Time,73009,Male,Data Engineer,ETL Developer,United Rentals,Equipment Rentals
2545354078851913,4 to 15 Years,M.Com,$58K-$92K,Algiers,Algeria,Temporary,22960,Male,Data Scientist,Data Engineer,Aditya Birla Capital,Financial Services
2007059703242561,0 to 9 Years,MCA,$65K-$105K,ReykjavÃ­k,Iceland,Intern,103672,Male,Data Analyst,Data Quality Analyst,DISH Network,Telecommunications
3069462769591968,4 to 13 Years,M.Com,$63K-$116K,Singapore,Singapore,Contract,80750,Both,Data Analyst,Data Scientist,Lumen Technologies,Telecommunications
2822049179095250,5 to 8 Years,B.Tech,$64K-$126K,LomÃ©,Togo,Part-Time,68452,Male,Data Analyst,Data Quality Analyst,Infosys,Information Technology
1778882515807970,5 to 12 Years,BCA,$58K-$120K,Bangui,Central African Republic,Intern,128717,Female,Data Scientist,Machine Learning Engineer,PulteGroup,Real Estate
491211968629708,5 to 12 Years,M.Tech,$58K-$128K,Thimphu,Bhutan,Intern,64029,Male,Data Scientist,Data Engineer,Tata Communications,Telecommunications
914600093622622,3 to 14 Years,BA,$61K-$106K,Managua,Nicaragua,Intern,33877,Both,Data Scientist,Data Engineer,Regeneron Pharmaceuticals,Pharmaceuticals
1957493411770272,5 to 8 Years,MBA,$57K-$86K,Muscat,Oman,Part-Time,30958,Both,Data Analyst,Data Scientist,JSW Steel,Steel & Metals
2556829142144928,2 to 11 Years,B.Com,$57K-$86K,Managua,Nicaragua,Temporary,109116,Both,Data Engineer,Big Data Engineer,Eversource Energy,Utilities
949903970556403,0 to 8 Years,BA,$57K-$119K,San Marino,San Marino,Part-Time,17313,Both,Data Analyst,Data Scientist,American International Group,Insurance
2481301609974819,2 to 10 Years,BBA,$61K-$118K,Libreville,Gabon,Contract,122332,Female,Data Analyst,Business Intelligence Analyst,Cleveland-Cliffs,Mining
2197563417620173,3 to 14 Years,MCA,$60K-$96K,Yaren District (de facto),Nauru,Contract,23906,Female,Data Analyst,Data Scientist,Ally Financial,Financial Services
2145003283623679,4 to 13 Years,MBA,$57K-$94K,Seoul,"Korea, Rep.",Part-Time,106062,Male,Data Engineer,ETL Developer,Bank of America,Financial Services
1557983398498205,3 to 10 Years,BA,$59K-$114K,Sri Jayawardenepura Kotte,Sri Lanka,Full-Time,42131,Both,Data Engineer,ETL Developer,Qantas Airways,Transportation/Airlines
543700421108189,3 to 14 Years,M.Com,$61K-$116K,Ouagadougou,Burkina Faso,Intern,100849,Male,Data Analyst,Business Intelligence Analyst,Northwestern Mutual,Insurance
1864948062508722,2 to 14 Years,PhD,$58K-$128K,Apia,American Samoa,Temporary,126600,Female,Data Engineer,Big Data Engineer,Arrow Electronics,Technology
748975206875735,5 to 14 Years,BA,$60K-$119K,Quito,Ecuador,Contract,30924,Female,Data Analyst,Business Intelligence Analyst,Commercial Metals,Manufacturing
1009300294955368,1 to 13 Years,MCA,$61K-$99K,Valletta,Malta,Intern,13759,Female,Data Analyst,Data Scientist,Associated British Foods,Food and Beverage
1858020014955603,1 to 10 Years,B.Com,$64K-$104K,Ljubljana,Slovenia,Full-Time,36385,Male,Data Analyst,Business Intelligence Analyst,Mphasis,Information Technology
244597248794014,3 to 11 Years,B.Com,$65K-$107K,Suva,Fiji,Contract,95978,Male,Data Engineer,Data Architect,BMW Group,Automotive
2130207276868699,4 to 13 Years,M.Tech,$58K-$90K,Gibraltar,Gibraltar,Contract,19963,Female,Data Engineer,Data Architect,Qube Holdings,Transportation/Logistics
2484288292216528,2 to 8 Years,BBA,$60K-$93K,Bamako,Mali,Part-Time,14020,Male,Data Analyst,Business Intelligence Analyst,Expedia Group,Travel and Booking
885348751774018,5 to 10 Years,MBA,$65K-$84K,Islamabad,Pakistan,Temporary,40066,Male,Data Engineer,ETL Developer,Aramark,Services
2060788787399360,0 to 12 Years,BBA,$60K-$85K,Marigot,St. Martin (French part),Part-Time,42292,Male,Data Analyst,Business Intelligence Analyst,Commercial Metals,Manufacturing
1419382379346942,0 to 11 Years,M.Tech,$61K-$120K,Tirana,Albania,Part-Time,38579,Male,Data Scientist,Data Engineer,Travelers,Insurance
1028594545617764,2 to 14 Years,BBA,$65K-$85K,Skopje,"Macedonia, FYR",Intern,24907,Both,Data Scientist,Data Engineer,United Technologies Corporation,Aerospace/Building Systems
141509536946644,3 to 8 Years,BA,$62K-$115K,Dushanbe,Tajikistan,Part-Time,48564,Female,Data Analyst,Data Scientist,Melrose Industries,Manufacturing
2779242919711829,5 to 11 Years,M.Com,$58K-$114K,Phnom Penh,Cambodia,Part-Time,66097,Both,Data Scientist,Data Engineer,Albemarle,Materials
3031651557241529,5 to 12 Years,B.Com,$64K-$119K,Oranjestad,Aruba,Temporary,14897,Female,Data Scientist,Machine Learning Engineer,DISH Network,Telecommunications
2972799731241144,0 to 8 Years,B.Com,$65K-$120K,Noumea,New Caledonia,Contract,134519,Male,Data Engineer,ETL Developer,Ross Stores,Retail
835605308519100,4 to 8 Years,BCA,$62K-$99K,Kuwait City,Kuwait,Temporary,125621,Both,Data Analyst,Business Intelligence Analyst,The Hershey Company,Food and Beverage/Confectionery
1307752552614324,5 to 10 Years,BA,$56K-$124K,Mbabane,Eswatini,Intern,73838,Male,Data Scientist,Machine Learning Engineer,TravelCenters of America,Travel & Hospitality
2369175432086783,3 to 15 Years,MCA,$64K-$116K,"Malabo (de jure),",Equatorial Guinea,Part-Time,42448,Both,Data Analyst,Data Scientist,"Spirit Airlines, Inc.",Transportation/Airlines
3023836106209227,0 to 10 Years,M.Com,$65K-$127K,Kabul,Afghanistan,Temporary,50323,Female,Data Scientist,Data Engineer,Ameren,Utilities
1355805027699973,2 to 9 Years,BCA,$57K-$103K,Mbabane,Eswatini,Intern,129688,Male,Data Engineer,Data Architect,Gree Electric Appliances,Electronics
354372059987724,0 to 12 Years,M.Tech,$65K-$84K,Georgetown,Guyana,Temporary,108539,Male,Data Analyst,Data Quality Analyst,Insurance Australia Group (IAG),Insurance
2311246052380875,4 to 11 Years,BCA,$65K-$122K,Sanaa,Yemen,Part-Time,55378,Both,Data Analyst,Business Intelligence Analyst,Intel,Technology
2947214701846067,4 to 13 Years,MCA,$61K-$96K,Bandar Seri Begawan,Brunei,Intern,52297,Male,Data Analyst,Business Intelligence Analyst,Ramsay Health Care,Healthcare/Hospitals
1596562943671398,3 to 12 Years,BBA,$56K-$120K,Palikir,"Micronesia, Fed. Sts.",Part-Time,47200,Male,Data Analyst,Business Intelligence Analyst,Sun TV Network,Media & Entertainment
2545119748771976,1 to 9 Years,B.Com,$56K-$128K,Stockholm,Sweden,Intern,57309,Male,Data Analyst,Data Quality Analyst,"Revlon, Inc.",Beauty/Cosmetics
1164377252404010,0 to 9 Years,M.Com,$59K-$120K,Nuuk,Greenland,Full-Time,96751,Male,Data Analyst,Data Scientist,Danaher,Healthcare
614171457101650,1 to 14 Years,BCA,$65K-$118K,Yaounde,Cameroon,Contract,41891,Both,Data Analyst,Data Scientist,Procter & Gamble,Consumer Goods
1860745710810528,0 to 14 Years,B.Com,$55K-$120K,Prague,Czech Republic,Part-Time,49022,Female,Data Analyst,Data Scientist,Southwestern Energy,Energy
